Time,Data1,Data2,Battery,Motor Rev A,Motor Rev B,Motor Rev C,ADC S1,ADC S2,ADC S3,ADC S4,I2C
14576,0,0,8100,0,3197,3659,1023,1023,532,609,532
14580,0,0,8100,0,3199,3659,1023,1023,533,611,533
14584,0,0,8114,0,3201,3659,1023,1023,533,613,533
14588,0,0,8114,0,3202,3659,1023,1023,533,612,533
14592,0,0,8114,0,3204,3659,1023,1023,533,610,533
14596,0,0,8087,0,3206,3659,1023,1023,534,610,534
14600,0,0,8087,0,3208,3659,1023,1022,532,609,532
14604,0,0,8114,0,3210,3659,1023,1023,533,608,533
14608,0,0,8114,0,3211,3659,1023,1022,532,608,532
14612,0,0,8114,0,3213,3660,1023,1023,532,605,532
14616,0,0,8087,0,3215,3660,1023,1023,532,606,532
14620,0,0,8087,0,3216,3660,1023,1023,532,610,532
14624,0,0,8114,0,3218,3660,1023,1023,532,609,532
14628,0,0,8114,0,3220,3660,1023,1023,532,607,532
14632,0,0,8114,0,3222,3660,1023,1023,532,607,532
14636,0,0,8100,0,3224,3660,1023,1023,532,607,532
14640,0,0,8100,0,3225,3660,1023,1023,532,607,532
14644,0,0,8073,0,3227,3660,1023,1023,532,607,532
14648,0,0,8073,0,3229,3661,1023,1023,531,605,531
14652,0,0,8073,0,3231,3661,1023,1023,531,604,531
14656,0,0,8114,0,3232,3661,1023,1023,531,605,531
14660,0,0,8114,0,3234,3661,1023,1022,530,606,530
14664,0,0,8100,0,3236,3661,1023,1023,530,609,530
14668,0,0,8100,0,3238,3661,1023,1023,529,608,529
14672,0,0,8100,0,3240,3661,1023,1023,528,608,528
14676,0,0,8087,0,3242,3661,1023,1023,527,608,527
14680,0,0,8087,0,3243,3661,1023,1023,527,608,527
14684,0,0,8087,0,3245,3661,1023,1023,527,607,527
14688,0,0,8087,0,3247,3661,1023,1023,526,604,526
14692,0,0,8087,0,3249,3661,1023,1023,526,604,526
14696,0,0,8100,0,3251,3662,1023,1023,526,604,526
14700,0,0,8100,0,3253,3662,1023,1023,526,603,526
14704,0,0,8128,0,3254,3662,1023,1023,526,604,526
14708,0,0,8128,0,3256,3662,1023,1023,526,604,526
14712,0,0,8128,0,3258,3662,1023,1023,525,604,525
14716,0,0,8073,0,3260,3662,1023,1023,526,606,526
14720,0,0,8073,0,3262,3662,1023,1023,526,607,526
14724,0,0,8100,0,3264,3662,1022,1022,526,607,526
14728,0,0,8100,0,3266,3663,1023,1023,525,608,525
14732,0,0,8100,0,3268,3663,1023,1023,525,607,525
14736,0,0,8114,0,3270,3663,1023,1023,525,608,525
14740,0,0,8114,0,3271,3663,1023,1023,525,610,525
14744,0,0,8073,0,3273,3663,1023,1023,525,609,525
14748,0,0,8073,0,3275,3663,1023,1023,524,604,524
14752,0,0,8073,0,3277,3663,1023,1022,525,599,525
14756,0,0,8073,0,3279,3664,1023,1023,525,597,525
14760,0,0,8073,0,3281,3664,1023,1023,525,597,525
14764,0,0,8100,0,3283,3664,1023,1023,525,596,525
14768,0,0,8100,0,3285,3664,1023,1023,525,595,525
14772,0,0,8100,0,3287,3664,1023,1023,526,598,526
14776,0,0,8128,0,3289,3665,1023,1023,526,602,526
14780,0,0,8128,0,3291,3665,1023,1023,526,608,526
14784,0,0,8114,0,3293,3665,1023,1023,526,609,526
14788,0,0,8114,0,3295,3665,1023,1019,526,608,526
14792,0,0,8114,0,3297,3665,1023,1023,526,610,526
14796,0,0,8059,0,3299,3665,1023,1023,526,611,526
14800,0,0,8059,0,3301,3666,1023,1023,526,611,526
14804,0,0,8059,0,3303,3666,1023,1023,527,601,527
14808,0,0,8059,0,3305,3666,1023,1023,527,598,527
14812,0,0,8059,0,3307,3667,1023,1023,528,595,528
14816,0,0,8059,0,3309,3667,1023,1023,528,593,528
14820,0,0,8059,0,3311,3667,1023,1023,528,589,528
14824,0,0,8114,0,3313,3667,1023,1023,529,587,529
14828,0,0,8114,0,3315,3668,1023,1023,530,592,530
14832,0,0,8114,0,3317,3668,1023,1023,532,592,532
14836,0,0,8142,0,3319,3668,1023,1018,533,594,533
14840,0,0,8142,0,3321,3668,1023,1023,537,597,537
14844,0,0,8128,0,3323,3669,1023,1023,539,601,539
14848,0,0,8128,0,3325,3669,1023,1023,539,604,539
14852,0,0,8128,0,3327,3669,1023,1023,544,606,544
14856,0,0,8073,0,3329,3669,1023,1023,546,606,546
14860,0,0,8073,0,3330,3669,1023,1022,548,605,548
14864,0,0,8087,0,3332,3669,1023,1023,549,603,549
14868,0,0,8087,0,3334,3670,1023,1023,555,601,555
14872,0,0,8087,0,3336,3670,1023,1023,559,600,559
14876,0,0,8128,0,3338,3670,1023,1023,561,596,561
14880,0,0,8128,0,3340,3670,1023,1023,570,594,570
14884,0,0,8100,0,3342,3671,1023,1022,574,594,574
14888,0,0,8100,0,3344,3671,1023,1023,578,597,578
14892,0,0,8100,0,3346,3671,1023,1023,587,603,587
14896,0,0,7962,0,3347,3672,1023,1023,592,601,592
14900,0,0,7962,0,3348,3672,1023,1023,597,603,597
14904,0,0,7976,0,3350,3673,1023,1023,608,606,608
14908,0,0,7976,0,3351,3674,1023,1023,613,603,613
14912,0,0,7976,0,3352,3675,1023,1023,620,602,620
14916,0,0,7990,0,3354,3675,1023,1023,635,592,635
14920,0,0,7990,0,3355,3676,1023,1023,642,586,642
14924,0,0,8003,0,3356,3677,1023,1023,650,583,650
14928,0,0,8003,0,3357,3678,1023,1023,663,581,663
14932,0,0,8003,0,3358,3679,1023,1023,670,582,670
14936,0,0,8073,0,3358,3680,1023,1023,675,582,675
14940,0,0,8073,0,3359,3681,1023,1023,679,584,679
14944,0,0,8073,0,3360,3682,1023,1023,687,594,687
14948,0,0,8073,0,3360,3683,1023,1023,689,597,689
14952,0,0,8073,0,3361,3684,1023,1023,690,603,690
14956,0,0,8114,0,3361,3685,1023,1023,694,616,694
14960,0,0,8114,0,3361,3686,1023,1023,695,620,695
14964,0,0,8087,0,3362,3687,1023,1023,696,624,696
14968,0,0,8087,0,3362,3688,1023,1023,696,631,696
14972,0,0,8087,0,3362,3689,1023,1023,697,632,697
14976,0,0,8073,0,3362,3690,1023,1023,698,633,698
14980,0,0,8073,0,3363,3691,1023,1022,699,635,699
14984,0,0,8031,0,3363,3692,1023,1023,699,635,699
14988,0,0,8031,0,3363,3693,1023,1023,700,634,700
14992,0,0,8031,0,3364,3694,1023,1023,700,627,700
14996,0,0,8003,0,3364,3696,1023,1023,700,623,700
15000,0,0,8003,0,3364,3697,1023,1023,701,622,701
15004,0,0,8017,0,3364,3698,1023,1023,700,622,700
15008,0,0,8017,0,3365,3699,1023,1023,700,622,700
15012,0,0,8017,0,3365,3701,1023,1023,701,625,701
15016,0,0,8073,0,3366,3702,1023,1023,701,627,701
15020,0,0,8073,0,3366,3703,1023,1023,702,629,702
15024,0,0,8017,0,3366,3705,1023,1023,702,630,702
15028,0,0,8017,0,3367,3707,1023,1022,702,628,702
15032,0,0,8017,0,3367,3708,1023,1023,702,622,702
15036,0,0,7920,0,3368,3709,1023,1023,703,621,703
15040,0,0,7920,0,3368,3711,1023,1023,702,620,702
15044,0,0,7948,0,3369,3713,1023,1023,703,618,703
15048,0,0,7948,0,3370,3715,1023,1023,703,619,703
15052,0,0,7948,0,3370,3716,1023,1023,703,616,703
15056,0,0,7907,0,3371,3718,1023,1023,703,602,703
15060,0,0,7907,0,3372,3720,1023,1022,704,593,704
15064,0,0,7948,0,3372,3722,1023,1023,705,585,705
15068,0,0,7948,0,3373,3723,1023,1022,704,575,704
15072,0,0,7948,0,3374,3725,1023,1022,705,573,705
15076,0,0,8059,0,3374,3727,1023,1023,705,569,705
15080,0,0,8059,0,3375,3729,1023,1023,706,569,706
15084,0,0,8142,0,3376,3731,1023,1023,706,573,706
15088,0,0,8142,0,3376,3733,1023,1023,705,579,705
15092,0,0,8142,0,3376,3734,1023,1023,705,587,705
15096,0,0,8142,0,3377,3736,1023,1022,706,589,706
15100,0,0,8142,0,3377,3737,1023,1023,706,591,706
15104,0,0,8128,0,3378,3739,1023,1018,707,593,707
15108,0,0,8128,0,3378,3741,1023,1023,705,598,705
15112,0,0,8128,0,3378,3742,1023,1023,706,600,706
15116,0,0,8114,0,3378,3744,1022,1023,705,601,705
15120,0,0,8114,0,3379,3745,1023,1023,706,603,706
15124,0,0,8114,0,3379,3747,1023,1023,706,605,706
15128,0,0,8114,0,3379,3749,1023,1023,706,608,706
15132,0,0,8114,0,3380,3750,1023,1022,706,610,706
15136,0,0,8087,0,3380,3751,1023,1023,706,612,706
15140,0,0,8087,0,3380,3753,1023,1023,705,613,705
15144,0,0,8087,0,3380,3754,1023,1023,705,615,705
15148,0,0,8087,0,3381,3756,1023,1023,705,615,705
15152,0,0,8087,0,3381,3757,1023,1022,705,617,705
15156,0,0,8073,0,3381,3759,1023,1023,705,621,705
15160,0,0,8073,0,3382,3760,1023,1023,705,622,705
15164,0,0,8031,0,3382,3762,1023,1019,707,623,707
15168,0,0,8031,0,3382,3763,1023,1023,705,623,705
15172,0,0,8031,0,3383,3765,1023,1022,705,620,705
15176,0,0,7976,0,3383,3767,1023,1023,703,617,703
15180,0,0,7976,0,3384,3768,1023,1023,704,616,704
15184,0,0,7962,0,3384,3770,1023,1022,705,613,705
15188,0,0,7962,0,3384,3771,1023,1023,704,607,704
15192,0,0,7962,0,3385,3773,1023,1023,704,599,704
15196,0,0,7962,0,3386,3775,1023,1022,704,589,704
15200,0,0,7962,0,3386,3777,1023,1023,704,587,704
15204,0,0,8073,0,3386,3778,1023,1023,704,586,704
15208,0,0,8073,0,3387,3780,1023,1023,704,581,704
15212,0,0,8073,0,3387,3782,1023,1023,704,582,704
15216,0,0,8142,0,3388,3783,1023,1023,704,585,704
15220,0,0,8142,0,3388,3785,1023,1023,703,592,703
15224,0,0,8142,0,3388,3787,1023,1023,702,598,702
15228,0,0,8142,0,3389,3788,1023,1023,702,600,702
15232,0,0,8142,0,3389,3790,1023,1022,703,605,703
15236,0,0,8087,0,3389,3791,1023,1023,703,608,703
15240,0,0,8087,0,3390,3793,1023,1023,703,609,703
15244,0,0,8059,0,3390,3795,1023,1023,702,615,702
15248,0,0,8059,0,3390,3796,1023,1023,702,615,702
15252,0,0,8059,0,3390,3798,1023,1023,703,614,703
15256,0,0,8017,0,3391,3799,1023,1023,702,617,702
15260,0,0,8017,0,3391,3801,1023,1017,702,616,702
15264,0,0,8059,0,3391,3803,1023,1022,702,613,702
15268,0,0,8059,0,3392,3804,1023,1023,702,617,702
15272,0,0,8059,0,3392,3806,1023,1023,702,616,702
15276,0,0,8031,0,3393,3807,1023,1023,702,617,702
15280,0,0,8031,0,3393,3809,1023,1023,702,618,702
15284,0,0,8003,0,3394,3811,1023,1022,702,616,702
15288,0,0,8003,0,3394,3813,1023,1023,702,612,702
15292,0,0,8003,0,3395,3814,1023,1023,702,608,702
15296,0,0,7962,0,3395,3816,1023,1023,702,595,702
15300,0,0,7962,0,3396,3818,1023,1023,702,590,702
15304,0,0,8045,0,3396,3820,1023,1023,701,588,701
15308,0,0,8045,0,3397,3821,1023,1023,701,585,701
15312,0,0,8045,0,3397,3823,1023,1023,702,586,702
15316,0,0,8087,0,3398,3825,1023,1023,702,587,702
15320,0,0,8087,0,3398,3827,1023,1023,701,588,701
15324,0,0,8128,0,3399,3829,1023,1022,701,594,701
15328,0,0,8128,0,3399,3830,1023,1023,701,597,701
15332,0,0,8128,0,3400,3832,1023,1023,702,599,702
15336,0,0,8045,0,3400,3834,1023,1023,702,600,702
15340,0,0,8045,0,3400,3835,1023,1023,701,600,701
15344,0,0,8045,0,3401,3837,1022,1023,702,604,702
15348,0,0,8045,0,3401,3839,1023,1023,702,605,702
15352,0,0,8045,0,3402,3840,1023,1023,703,605,703
15356,0,0,8045,0,3402,3842,1023,1023,703,606,703
15360,0,0,8045,0,3402,3844,1023,1022,702,607,702
15364,0,0,8045,0,3403,3845,1023,1022,702,608,702
15368,0,0,8045,0,3403,3847,1023,1023,702,610,702
15372,0,0,8045,0,3404,3849,1023,1023,703,613,703
15376,0,0,8059,0,3404,3851,1023,1023,703,615,703
15380,0,0,8059,0,3404,3852,1023,1023,702,616,702
15384,0,0,8003,0,3405,3854,1023,1023,703,607,703
15388,0,0,8003,0,3405,3856,1023,1023,703,605,703
15392,0,0,8003,0,3406,3857,1023,1023,703,600,703
15396,0,0,8003,0,3406,3859,1023,1023,702,594,702
15400,0,0,8003,0,3407,3861,1023,1023,702,590,702
15404,0,0,8100,0,3407,3863,1023,1023,702,586,702
15408,0,0,8100,0,3408,3865,1023,1023,702,587,702
15412,0,0,8100,0,3408,3866,1023,1022,702,591,702
15416,0,0,8128,0,3408,3868,1023,1023,702,594,702
15420,0,0,8128,0,3409,3870,1023,1023,702,600,702
15424,0,0,8128,0,3409,3871,1023,1023,703,601,703
15428,0,0,8128,0,3410,3873,1023,1023,702,603,702
15432,0,0,8128,0,3410,3875,1023,1023,703,609,703
15436,0,0,8087,0,3410,3877,1023,1023,702,607,702
15440,0,0,8087,0,3411,3878,1023,1023,701,607,701
15444,0,0,8059,0,3411,3880,1023,1022,703,610,703
15448,0,0,8059,0,3412,3882,1023,1023,703,611,703
15452,0,0,8059,0,3412,3884,1023,1023,703,611,703
15456,0,0,8073,0,3412,3885,1023,1022,703,611,703
15460,0,0,8073,0,3413,3887,1023,1023,702,607,702
15464,0,0,8017,0,3413,3889,1023,1023,703,604,703
15468,0,0,8017,0,3414,3891,1023,1023,704,601,704
15472,0,0,8017,0,3414,3893,1023,1023,704,596,704
15476,0,0,8045,0,3414,3895,1023,1023,703,594,703
15480,0,0,8045,0,3415,3896,1023,1022,703,591,703
15484,0,0,8087,0,3415,3898,1023,1023,705,592,705
15488,0,0,8087,0,3416,3900,1023,1023,705,593,705
15492,0,0,8087,0,3416,3902,1023,1023,705,594,705
15496,0,0,8114,0,3416,3904,1023,1023,704,598,704
15500,0,0,8114,0,3417,3906,1023,1023,704,599,704
15504,0,0,8087,0,3417,3907,1023,1023,704,600,704
15508,0,0,8087,0,3418,3909,1023,1023,705,602,705
15512,0,0,8087,0,3418,3911,1023,1023,705,605,705
15516,0,0,8114,0,3418,3913,1023,1023,705,606,705
15520,0,0,8114,0,3418,3915,1023,1023,703,607,703
15524,0,0,8087,0,3419,3917,1023,1022,703,605,703
15528,0,0,8087,0,3419,3919,1023,1023,703,605,703
15532,0,0,8087,0,3420,3921,1023,1023,703,605,703
15536,0,0,8059,0,3420,3922,1023,1023,703,601,703
15540,0,0,8059,0,3420,3924,1023,1022,703,598,703
15544,0,0,8073,0,3421,3926,1023,1023,703,595,703
15548,0,0,8073,0,3421,3928,1023,1023,703,594,703
15552,0,0,8073,0,3422,3930,1023,1022,703,592,703
15556,0,0,8128,0,3422,3932,1023,1023,703,592,703
15560,0,0,8128,0,3422,3934,1023,1023,702,593,702
15564,0,0,8128,0,3422,3936,1023,1022,702,592,702
15568,0,0,8128,0,3423,3938,1023,1023,703,594,703
15572,0,0,8128,0,3423,3939,1023,1023,701,598,701
15576,0,0,8142,0,3423,3941,1023,1023,701,599,701
15580,0,0,8142,0,3424,3943,1023,1022,700,602,700
15584,0,0,8100,0,3424,3945,1023,1023,700,605,700
15588,0,0,8100,0,3424,3947,1023,1023,699,606,699
15592,0,0,8100,0,3424,3949,1023,1023,699,608,699
15596,0,0,8100,0,3425,3951,1023,1023,697,608,697
15600,0,0,8100,0,3425,3952,1023,1023,697,605,697
15604,0,0,8087,0,3425,3954,1023,1023,696,604,696
15608,0,0,8087,0,3425,3956,1023,1019,695,604,695
15612,0,0,8087,0,3426,3958,1023,1023,695,601,695
15616,0,0,8087,0,3426,3960,1023,1023,694,599,694
15620,0,0,8087,0,3426,3962,1023,1023,691,597,691
15624,0,0,8114,0,3426,3964,1023,1023,691,599,691
15628,0,0,8114,0,3427,3965,1023,1023,689,600,689
15632,0,0,8114,0,3427,3967,1023,1023,688,602,688
15636,0,0,8142,0,3427,3969,1023,1023,687,603,687
15640,0,0,8142,0,3427,3971,1023,1023,685,603,685
15644,0,0,8128,0,3428,3973,1023,1023,686,606,686
15648,0,0,8128,0,3428,3975,1023,1023,681,608,681
15652,0,0,8128,0,3428,3977,1023,1023,680,607,680
15656,0,0,8087,0,3428,3978,1023,1023,678,608,678
15660,0,0,8087,0,3428,3980,1023,1023,672,609,672
15664,0,0,8100,0,3428,3982,1023,1023,671,609,671
15668,0,0,8100,0,3429,3984,1023,1023,669,608,669
15672,0,0,8100,0,3429,3986,1023,1023,661,606,661
15676,0,0,8128,0,3429,3987,1023,1023,657,605,657
15680,0,0,8128,0,3429,3989,1023,1023,651,603,651
15684,0,0,8087,0,3430,3991,1023,1023,640,604,640
15688,0,0,8087,0,3430,3993,1023,1022,633,605,633
15692,0,0,8087,0,3430,3995,1023,1023,625,606,625
15696,0,0,8087,0,3430,3997,1023,1023,611,603,611
15700,0,0,8087,0,3430,3999,1023,1023,604,603,604
15704,0,0,8114,0,3431,4000,1023,1023,599,606,599
15708,0,0,8114,0,3431,4002,1023,1022,594,607,594
15712,0,0,8114,0,3431,4004,1023,1023,584,608,584
15716,0,0,8114,0,3431,4006,1023,1022,580,607,580
15720,0,0,8114,0,3432,4008,1023,1023,575,607,575
15724,0,0,8087,0,3432,4009,1023,1023,568,608,568
15728,0,0,8087,0,3432,4011,1023,1023,563,606,563
15732,0,0,8087,0,3432,4013,1023,1023,559,604,559
15736,0,0,8100,0,3433,4015,1023,1022,552,602,552
15740,0,0,8100,0,3433,4017,1023,1023,549,603,549
15744,0,0,8003,0,3434,4018,1023,1023,546,603,546
15748,0,0,8003,0,3434,4020,1023,1021,541,604,541
15752,0,0,8003,0,3435,4021,1023,1023,538,604,538
15756,0,0,7976,0,3436,4023,1023,1022,536,603,536
15760,0,0,7976,0,3436,4024,1023,1023,532,605,532
15764,0,0,8017,0,3437,4025,1023,1022,530,607,530
15768,0,0,8017,0,3438,4026,1023,1023,529,607,529
15772,0,0,8017,0,3439,4027,1023,1023,527,608,527
15776,0,0,8045,0,3440,4028,1023,1023,525,610,525
15780,0,0,8045,0,3441,4029,1023,1023,525,608,525
15784,0,0,8073,0,3442,4030,1023,1023,524,607,524
15788,0,0,8073,0,3444,4031,1023,1023,524,605,524
15792,0,0,8073,0,3445,4031,1023,1023,524,605,524
15796,0,0,8031,0,3446,4032,1023,1023,523,608,523
15800,0,0,8031,0,3448,4033,1023,1023,523,604,523
15804,0,0,8031,0,3449,4033,1023,1023,523,605,523
15808,0,0,8031,0,3450,4034,1023,1023,522,608,522
15812,0,0,8031,0,3452,4035,1022,1023,524,610,524
15816,0,0,8073,0,3454,4035,1023,1023,523,610,523
15820,0,0,8073,0,3455,4035,1023,1023,522,610,522
15824,0,0,8031,0,3457,4036,1023,1023,523,612,523
15828,0,0,8031,0,3458,4036,1023,1023,523,612,523
15832,0,0,8031,0,3460,4037,1023,1023,523,612,523
15836,0,0,8045,0,3462,4037,1023,1023,523,610,523
15840,0,0,8045,0,3464,4037,1023,1023,523,607,523
15844,0,0,8059,0,3465,4038,1023,1023,524,605,524
15848,0,0,8059,0,3467,4038,1023,1023,524,604,524
15852,0,0,8059,0,3469,4039,1023,1023,525,605,525
15856,0,0,8073,0,3471,4039,1023,1023,524,604,524
15860,0,0,8073,0,3473,4039,1023,1023,523,605,523
15864,0,0,8045,0,3474,4040,1023,1023,523,606,523
15868,0,0,8045,0,3476,4040,1023,1023,522,609,522
15872,0,0,8045,0,3478,4040,1023,1023,523,609,523
15876,0,0,8059,0,3480,4041,1023,1023,522,609,522
15880,0,0,8059,0,3482,4041,1023,1023,522,607,522
15884,0,0,8059,0,3484,4041,1023,1023,521,605,521
15888,0,0,8059,0,3486,4041,1023,1023,520,603,520
15892,0,0,8059,0,3488,4042,1023,1023,520,602,520
15896,0,0,8059,0,3490,4042,1023,1023,520,600,520
15900,0,0,8059,0,3492,4043,1023,1023,521,595,521
15904,0,0,8100,0,3494,4043,1023,1022,520,595,520
15908,0,0,8100,0,3496,4043,1023,1023,519,596,519
15912,0,0,8100,0,3498,4043,1023,1023,520,595,520
15916,0,0,8087,0,3500,4044,1023,1023,519,595,519
15920,0,0,8087,0,3502,4044,1023,1023,519,596,519
15924,0,0,8128,0,3504,4044,1023,1023,520,598,520
15928,0,0,8128,0,3506,4044,1023,1023,520,603,520
15932,0,0,8128,0,3508,4045,1023,1023,520,605,520
15936,0,0,8128,0,3510,4045,1023,1023,521,605,521
15940,0,0,8128,0,3512,4045,1023,1023,519,607,519
15944,0,0,8087,0,3514,4045,1023,1023,519,606,519
15948,0,0,8087,0,3516,4045,1023,1023,520,605,520
15952,0,0,8087,0,3518,4046,1023,1023,519,602,519
15956,0,0,8073,0,3520,4046,1023,1023,519,599,519
15960,0,0,8073,0,3523,4046,1023,1023,519,597,519
15964,0,0,8087,0,3525,4046,1023,1023,520,600,520
15968,0,0,8087,0,3527,4047,1023,1023,520,600,520
15972,0,0,8087,0,3529,4047,1023,1023,520,599,520
15976,0,0,8100,0,3531,4047,1023,1023,520,600,520
15980,0,0,8100,0,3533,4047,1023,1023,520,602,520
15984,0,0,8114,0,3535,4047,1023,1023,521,603,521
15988,0,0,8114,0,3537,4048,1023,1023,521,601,521
15992,0,0,8114,0,3539,4048,1023,1022,522,598,522
15996,0,0,8128,0,3541,4048,1023,1023,523,601,523
16000,0,0,8128,0,3543,4048,1023,1023,523,599,523
16004,0,0,8087,0,3545,4048,1023,1023,524,599,524
16008,0,0,8087,0,3547,4049,1023,1023,525,599,525
16012,0,0,8087,0,3549,4049,1023,1023,525,600,525
16016,0,0,8100,0,3551,4049,1023,1023,525,599,525
16020,0,0,8100,0,3553,4049,1023,1023,526,602,526
16024,0,0,8128,0,3555,4049,1023,1023,526,603,526
16028,0,0,8128,0,3557,4049,1023,1023,525,605,525
16032,0,0,8128,0,3559,4049,1023,1023,526,607,526
16036,0,0,8114,0,3561,4049,1023,1023,525,611,525
16040,0,0,8114,0,3563,4050,1023,1023,526,611,526
16044,0,0,8114,0,3565,4050,1023,1023,527,610,527
16048,0,0,8114,0,3567,4050,1023,1023,526,613,526
16052,0,0,8114,0,3569,4050,1023,1023,527,614,527
16056,0,0,8073,0,3571,4050,1023,1019,528,611,528
16060,0,0,8073,0,3573,4050,1023,1023,529,608,529
16064,0,0,8059,0,3575,4051,1023,1023,529,606,529
16068,0,0,8059,0,3577,4051,1023,1023,528,604,528
16072,0,0,8059,0,3579,4051,1023,1023,529,603,529
16076,0,0,8059,0,3581,4051,1023,1023,529,601,529
16080,0,0,8059,0,3583,4051,1023,1022,529,594,529
16084,0,0,8059,0,3585,4051,1023,1023,529,596,529
16088,0,0,8059,0,3587,4052,1023,1023,529,599,529
16092,0,0,8059,0,3589,4052,1023,1022,530,600,530
16096,0,0,8128,0,3591,4052,1023,1023,530,602,530
16100,0,0,8128,0,3592,4052,1023,1022,530,602,530
16104,0,0,8100,0,3594,4052,1023,1023,530,608,530
16108,0,0,8100,0,3596,4053,1023,1023,530,611,530
16112,0,0,8100,0,3598,4053,1023,1023,530,612,530
16116,0,0,8142,0,3600,4053,1022,1023,530,610,530
16120,0,0,8142,0,3602,4053,1023,1023,529,608,529
16124,0,0,8059,0,3604,4053,1023,1023,529,608,529
16128,0,0,8059,0,3606,4053,1023,1023,529,606,529
16132,0,0,8059,0,3608,4053,1023,1023,529,603,529
16136,0,0,8087,0,3610,4053,1023,1023,530,601,530
16140,0,0,8087,0,3612,4053,1023,1023,530,600,530
16144,0,0,8100,0,3614,4054,1023,1023,530,602,530
16148,0,0,8100,0,3616,4054,1023,1023,530,602,530
16152,0,0,8100,0,3618,4054,1023,1023,530,601,530
16156,0,0,8087,0,3619,4054,1023,1023,530,604,530
16160,0,0,8087,0,3621,4054,1023,1023,530,607,530
16164,0,0,8128,0,3623,4054,1023,1023,531,609,531
16168,0,0,8128,0,3625,4054,1023,1023,530,612,530
16172,0,0,8128,0,3627,4054,1023,1023,531,612,531
16176,0,0,8128,0,3629,4054,1023,1023,532,610,532
16180,0,0,8128,0,3631,4055,1023,1023,531,613,531
16184,0,0,8087,0,3633,4055,1023,1023,531,612,531
16188,0,0,8087,0,3635,4055,1023,1023,531,608,531
16192,0,0,8087,0,3637,4055,1023,1023,531,604,531
16196,0,0,8017,0,3638,4055,1023,1023,532,603,532
16200,0,0,8017,0,3640,4055,1023,1023,531,601,531
16204,0,0,8087,0,3642,4055,1023,1023,533,601,533
16208,0,0,8087,0,3644,4055,1023,1023,533,598,533
16212,0,0,8087,0,3646,4055,1023,1023,533,599,533
16216,0,0,8114,0,3648,4055,1023,1023,534,601,534
16220,0,0,8114,0,3650,4056,1023,1023,535,606,535
16224,0,0,8128,0,3652,4056,1023,1023,536,608,536
16228,0,0,8128,0,3654,4056,1023,1023,536,610,536
16232,0,0,8128,0,3656,4056,1023,1023,538,613,538
16236,0,0,8059,0,3658,4056,1023,1023,539,615,539
16240,0,0,8059,0,3660,4056,1023,1023,539,616,539
16244,0,0,8059,0,3662,4056,1023,1022,542,613,542
16248,0,0,8059,0,3664,4056,1023,1023,543,610,543
16252,0,0,8059,0,3666,4056,1023,1023,545,607,545
16256,0,0,8017,0,3668,4057,1023,1023,549,600,549
16260,0,0,8017,0,3669,4057,1023,1023,551,598,551
16264,0,0,8059,0,3671,4057,1023,1022,555,595,555
16268,0,0,8059,0,3673,4057,1023,1023,559,592,559
16272,0,0,8059,0,3675,4057,1023,1023,563,594,563
16276,0,0,8142,0,3677,4057,1023,1023,566,595,566
16280,0,0,8142,0,3679,4057,1023,1022,573,600,573
16284,0,0,7948,0,3681,4058,1023,1023,577,602,577
16288,0,0,7948,0,3682,4058,1023,1023,582,605,582
16292,0,0,7948,0,3684,4059,1023,1023,585,607,585
16296,0,0,7976,0,3685,4059,1023,1023,593,613,593
16300,0,0,7976,0,3687,4060,1023,1023,597,611,597
16304,0,0,7948,0,3688,4061,1023,1023,603,612,603
16308,0,0,7948,0,3689,4061,1023,1022,611,608,611
16312,0,0,7948,0,3690,4062,1023,1023,616,606,616
16316,0,0,7920,0,3692,4063,1023,1023,621,604,621
16320,0,0,7920,0,3692,4064,1023,1023,632,596,632
16324,0,0,8031,0,3694,4065,1023,1023,638,595,638
16328,0,0,8031,0,3694,4066,1023,1023,644,593,644
16332,0,0,8031,0,3695,4067,1023,1022,655,592,655
16336,0,0,8031,0,3696,4068,1023,1023,659,591,659
16340,0,0,8031,0,3697,4069,1023,1023,663,593,663
16344,0,0,8087,0,3698,4070,1023,1023,673,599,673
16348,0,0,8087,0,3698,4071,1023,1023,677,605,677
16352,0,0,8087,0,3699,4073,1023,1023,679,612,679
16356,0,0,8100,0,3700,4074,1023,1023,686,620,686
16360,0,0,8100,0,3700,4075,1023,1021,688,625,688
16364,0,0,8031,0,3700,4076,1023,1023,690,627,690
16368,0,0,8031,0,3701,4077,1023,1023,693,627,693
16372,0,0,8031,0,3702,4079,1023,1023,695,625,695
16376,0,0,7990,0,3702,4080,1023,1023,696,619,696
16380,0,0,7990,0,3702,4081,1023,1023,697,615,697
16384,0,0,7920,0,3703,4083,1023,1023,699,607,699
16388,0,0,7920,0,3704,4084,1023,1023,700,601,700
16392,0,0,7920,0,3704,4086,1023,1023,700,595,700
16396,0,0,8045,0,3705,4087,1023,1023,703,590,703
16400,0,0,8045,0,3705,4089,1023,1023,704,590,704
16404,0,0,8114,0,3706,4090,1023,1023,705,592,705
16408,0,0,8114,0,3706,4092,1023,1023,705,601,705
16412,0,0,8114,0,3706,4093,1023,1023,706,604,706
16416,0,0,8100,0,3707,4095,1023,1023,707,606,707
16420,0,0,8100,0,3707,4096,1023,1023,707,614,707
16424,0,0,8114,0,3708,4097,1023,1023,707,617,707
16428,0,0,8114,0,3708,4099,1023,1023,708,618,708
